-2.833213344056216,2.720355136292589
-2.0382834691863287,3.315743233121132
-1.5741905742123414,3.98871946130013
-1.2361224050238395,4.4771744636376845
-0.912249851718906,4.878028643833713
-0.6412767705407324,5.239022217733457
-0.4282942888220603,5.457821040442479
-0.2528045951896355,5.68158555475629
-0.08395050435436557,5.80595219083771
0.07671395072422361,6.210571390439933
0.2202592693596894,6.3316289389197244
0.345762171706312,6.4204368965419665
0.45725595639880007,6.4964517317379205
0.5764634515628148,6.558218066031487
0.6829620756868259,6.602045004010965
