-2.772588722239781,2.63625227868765
-1.970242249714844,3.4994740424315767
-1.5308755899309983,3.925655154218204
-1.1800764606890235,4.3652195163575005
-0.8387390208769763,4.684850837176862
-0.5847318949071619,4.9509824222001155
-0.3823514319842564,5.22911438895673
-0.2141153723004485,5.335556479619054
-0.026424151631754655,5.38314498832994
0.13154442574011596,5.87839465184136
0.2679297061302595,6.046630236049108
0.40196247755696235,6.107721364218898
0.5536037457787949,6.197761098951645
0.6878886233064784,6.2218368101770425
